sku;fecha;udsVenta
39;20211020;0
39;20211021;0
39;20211022;0
39;20211023;0
39;20211024;0
39;20211025;0
39;20211026;0
39;20211027;0
39;20211028;0
39;20211029;0
39;20211030;0
39;20211031;0
39;20211101;0
39;20211102;0
39;20211103;0
39;20211104;0
39;20211105;0
39;20211106;0
39;20211107;0
39;20211108;0
39;20211109;0
39;20211110;0
39;20211111;0
39;20211112;0
39;20211113;0
39;20211114;0
39;20211115;7
39;20211116;7
39;20211117;0
39;20211118;0
39;20211119;7
39;20211120;7
39;20211121;21
39;20211122;21
39;20211123;7
39;20211124;14
39;20211125;14
39;20211126;21
39;20211127;7
39;20211128;0
39;20211129;7
39;20211130;14
39;20211201;0
39;20211202;14
39;20211203;7
39;20211204;7
39;20211205;0
39;20211206;0
39;20211207;0
39;20211208;7
39;20211209;21
39;20211210;14
39;20211211;49
39;20211212;7
39;20211213;7
39;20211214;35
39;20211215;28
39;20211216;28
39;20211217;14
39;20211218;42
39;20211219;21
39;20211220;42
39;20211221;14
39;20211222;21
39;20211223;63
39;20211224;14
39;20211225;0
39;20211226;0
39;20211227;14
39;20211228;35
39;20211229;49
39;20211230;7
39;20211231;7
39;20220101;0
39;20220102;0
39;20220103;7
39;20220104;28
39;20220105;21
39;20220106;0
39;20220107;49
39;20220108;28
39;20220109;0
39;20220110;28
39;20220111;42
39;20220112;49
39;20220113;7
39;20220114;7
39;20220115;21
39;20220116;0
39;20220117;0
39;20220118;21
39;20220119;0
39;20220120;7
39;20220121;21
39;20220122;35
39;20220123;0
39;20220124;14
39;20220125;35
39;20220126;0
39;20220127;21
39;20220128;7
39;20220129;0
39;20220130;7
39;20220131;28
39;20220201;14
39;20220202;0
39;20220203;14
39;20220204;21
39;20220205;21
39;20220206;7
39;20220207;14
39;20220208;35
39;20220209;14
39;20220210;7
39;20220211;7
39;20220212;7
39;20220213;0
39;20220214;14
39;20220215;14
39;20220216;14
39;20220217;14
39;20220218;0
39;20220219;7
39;20220220;0
39;20220221;7
39;20220222;21
39;20220223;14
39;20220224;56
39;20220225;28
39;20220226;28
39;20220227;14
39;20220228;35
39;20220301;7
39;20220302;21
39;20220303;7
39;20220304;21
39;20220305;21
39;20220306;0
39;20220307;7
39;20220308;7
39;20220309;42
39;20220310;0
39;20220311;35
39;20220312;28
39;20220313;0
39;20220314;7
40;20200512;21
40;20200513;0
40;20200514;14
40;20200515;21
40;20200516;0
40;20200517;0
40;20200518;21
40;20200519;7
40;20200520;21
40;20200521;0
40;20200522;7
40;20200523;21
40;20200524;0
40;20200525;49
40;20200526;21
40;20200527;42
40;20200528;21
40;20200529;28
40;20200530;14
40;20200531;0
40;20200601;42
40;20200602;49
40;20200603;7
40;20200604;14
40;20200605;14
40;20200606;28
40;20200607;0
40;20200608;14
40;20200609;35
40;20200610;7
40;20200611;14
40;20200612;0
40;20200613;28
40;20200614;0
40;20200615;28
40;20200616;21
40;20200617;21
40;20200618;35
40;20200619;28
40;20200620;7
40;20200621;0
40;20200622;7
40;20200623;14
40;20200624;7
40;20200625;21
40;20200626;7
40;20200627;35
40;20200628;0
40;20200629;14
40;20200630;14
40;20200701;0
40;20200702;0
40;20200703;7
40;20200704;21
40;20200705;0
40;20200706;7
40;20200707;0
40;20200708;14
40;20200709;21
40;20200710;35
40;20200711;0
40;20200712;0
40;20200713;35
40;20200714;7
40;20200715;35
40;20200716;7
40;20200717;0
40;20200718;14
40;20200719;0
40;20200720;7
40;20200721;7
40;20200722;7
40;20200723;14
40;20200724;0
40;20200725;28
40;20200726;0
40;20200727;28
40;20200728;14
40;20200729;14
40;20200730;14
40;20200731;14
40;20200801;28
40;20200802;0
40;20200803;28
40;20200804;21
40;20200805;35
40;20200806;14
40;20200807;7
40;20200808;7
40;20200809;0
40;20200810;28
40;20200811;0
40;20200812;35
40;20200813;7
40;20200814;7
40;20200815;14
40;20200816;0
40;20200817;28
40;20200818;21
40;20200819;14
40;20200820;0
40;20200821;7
40;20200822;0
40;20200823;0
40;20200824;14
40;20200825;7
40;20200826;14
40;20200827;21
40;20200828;0
40;20200829;7
40;20200830;0
40;20200831;42
40;20200901;21
40;20200902;21
40;20200903;7
40;20200904;14
40;20200905;14
40;20200906;0
40;20200907;28
40;20200908;21
40;20200909;14
40;20200910;7
40;20200911;42
40;20200912;14
40;20200913;0
40;20200914;49
40;20200915;14
40;20200916;14
40;20200917;14
40;20200918;7
40;20200919;14
40;20200920;0
40;20200921;21
40;20200922;63
40;20200923;35
40;20200924;0
40;20200925;7
40;20200926;7
40;20200927;0
40;20200928;14
40;20200929;0
40;20200930;28
40;20201001;21
40;20201002;28
40;20201003;21
40;20201004;0
40;20201005;28
40;20201006;0
40;20201007;7
40;20201008;14
40;20201009;7
40;20201010;21
40;20201011;0
40;20201012;0
40;20201013;7
40;20201014;0
40;20201015;28
40;20201016;21
40;20201017;0
40;20201018;0
40;20201019;14
40;20201020;35
40;20201021;21
40;20201022;0
40;20201023;7
40;20201024;14
40;20201025;0
40;20201026;35
40;20201027;0
40;20201028;14
40;20201029;21
40;20201030;0
40;20201031;7
40;20201101;0
40;20201102;0
40;20201103;28
40;20201104;28
40;20201105;7
40;20201106;21
40;20201107;28
40;20201108;0
40;20201109;7
40;20201110;0
40;20201111;21
40;20201112;7
40;20201113;0
40;20201114;7
40;20201115;0
40;20201116;21
40;20201117;14
40;20201118;35
40;20201119;14
40;20201120;7
40;20201121;0
40;20201122;0
40;20201123;28
40;20201124;7
40;20201125;7
40;20201126;0
40;20201127;28
40;20201128;7
40;20201129;0
40;20201130;7
40;20201201;0
40;20201202;21
40;20201203;14
40;20201204;28
40;20201205;21
40;20201206;0
40;20201207;14
40;20201208;0
40;20201209;14
40;20201210;28
40;20201211;21
40;20201212;56
40;20201213;0
40;20201214;21
40;20201215;7
40;20201216;14
40;20201217;14
40;20201218;21
40;20201219;7
40;20201220;0
40;20201221;21
40;20201222;7
40;20201223;7
40;20201224;28
40;20201225;0
40;20201226;35
40;20201227;0
40;20201228;28
40;20201229;42
40;20201230;21
40;20201231;21
40;20210101;0
40;20210102;42
40;20210103;0
40;20210104;42
40;20210105;21
40;20210106;0
40;20210107;28
40;20210108;35
40;20210109;7
40;20210110;0
40;20210111;14
40;20210112;21
40;20210113;21
40;20210114;7
40;20210115;28
40;20210116;21
40;20210117;0
40;20210118;28
40;20210119;21
40;20210120;28
40;20210121;0
40;20210122;14
40;20210123;14
40;20210124;0
40;20210125;7
40;20210126;14
40;20210127;0
40;20210128;0
40;20210129;14
40;20210130;7
40;20210131;0
40;20210201;14
40;20210202;0
40;20210203;0
40;20210204;0
40;20210205;21
40;20210206;7
40;20210207;0
40;20210208;28
40;20210209;21
40;20210210;21
40;20210211;14
40;20210212;7
40;20210213;7
40;20210214;0
40;20210215;7
40;20210216;21
40;20210217;7
40;20210218;7
40;20210219;14
40;20210220;0
40;20210221;0
40;20210222;0
40;20210223;14
40;20210224;7
40;20210225;7
40;20210226;14
40;20210227;14
40;20210228;0
40;20210301;14
40;20210302;0
40;20210303;14
40;20210304;14
40;20210305;14
40;20210306;14
40;20210307;0
40;20210308;0
40;20210309;7
40;20210310;7
40;20210311;0
40;20210312;0
40;20210313;0
40;20210314;0
40;20210315;21
40;20210316;21
40;20210317;7
40;20210318;7
40;20210319;0
40;20210320;14
40;20210321;0
40;20210322;21
40;20210323;0
40;20210324;7
40;20210325;14
40;20210326;14
40;20210327;14
40;20210328;0
40;20210329;7
40;20210330;7
40;20210331;7
40;20210401;0
40;20210402;0
40;20210403;14
40;20210404;0
40;20210405;7
40;20210406;7
40;20210407;7
40;20210408;7
40;20210409;28
40;20210410;7
40;20210411;0
40;20210412;7
40;20210413;0
40;20210414;0
40;20210415;14
40;20210416;21
40;20210417;7
40;20210418;0
40;20210419;7
40;20210420;7
40;20210421;14
40;20210422;14
40;20210423;7
40;20210424;0
40;20210425;0
40;20210426;7
40;20210427;7
40;20210428;21
40;20210429;0
40;20210430;0
40;20210501;0
40;20210502;0
40;20210503;7
40;20210504;0
40;20210505;14
40;20210506;7
40;20210507;21
40;20210508;7
40;20210509;0
40;20210510;14
40;20210511;0
40;20210512;7
40;20210513;7
40;20210514;0
40;20210515;0
40;20210516;0
40;20210517;14
40;20210518;7
40;20210519;28
40;20210520;0
40;20210521;0
40;20210522;14
40;20210523;0
40;20210524;7
40;20210525;0
40;20210526;7
40;20210527;0
40;20210528;7
40;20210529;7
40;20210530;0
40;20210531;28
40;20210601;14
40;20210602;21
40;20210603;28
40;20210604;0
40;20210605;14
40;20210606;0
40;20210607;0
40;20210608;7
40;20210609;7
40;20210610;28
40;20210611;14
40;20210612;14
40;20210613;0
40;20210614;0
40;20210615;35
40;20210616;0
40;20210617;28
40;20210618;21
40;20210619;21
40;20210620;0
40;20210621;42
40;20210622;14
40;20210623;14
40;20210624;14
40;20210625;0
40;20210626;7
40;20210627;0
40;20210628;21
40;20210629;0
40;20210630;0
40;20210701;0
40;20210702;35
40;20210703;0
40;20210704;0
40;20210705;7
40;20210706;21
40;20210707;7
40;20210708;21
40;20210709;7
40;20210710;21
40;20210711;0
40;20210712;21
40;20210713;14
40;20210714;14
40;20210715;14
40;20210716;28
40;20210717;21
40;20210718;0
40;20210719;21
40;20210720;7
40;20210721;14
40;20210722;28
40;20210723;0
40;20210724;14
40;20210725;0
40;20210726;0
40;20210727;14
40;20210728;21
40;20210729;14
40;20210730;7
40;20210731;14
40;20210801;0
40;20210802;14
40;20210803;21
40;20210804;0
40;20210805;14
40;20210806;14
40;20210807;35
40;20210808;0
40;20210809;14
40;20210810;21
40;20210811;42
40;20210812;7
40;20210813;14
40;20210814;7
40;20210815;0
40;20210816;28
40;20210817;14
40;20210818;7
40;20210819;7
40;20210820;7
40;20210821;21
40;20210822;0
40;20210823;21
40;20210824;28
40;20210825;14
40;20210826;7
40;20210827;7
40;20210828;21
40;20210829;0
40;20210830;42
40;20210831;21
40;20210901;14
40;20210902;7
40;20210903;7
40;20210904;7
40;20210905;0
40;20210906;28
40;20210907;0
40;20210908;14
40;20210909;7
40;20210910;7
40;20210911;35
40;20210912;0
40;20210913;14
40;20210914;21
40;20210915;21
40;20210916;7
40;20210917;7
40;20210918;7
40;20210919;0
40;20210920;0
40;20210921;21
40;20210922;14
40;20210923;14
40;20210924;7
40;20210925;7
40;20210926;0
40;20210927;21
40;20210928;7
40;20210929;7
40;20210930;21
40;20211001;7
40;20211002;7
40;20211003;0
40;20211004;7
40;20211005;28
40;20211006;28
40;20211007;21
40;20211008;0
40;20211009;14
40;20211010;0
40;20211011;35
40;20211012;0
40;20211013;21
40;20211014;28
40;20211015;14
40;20211016;35
40;20211017;0
40;20211018;0
40;20211019;7
40;20211020;0
40;20211021;21
40;20211022;28
40;20211023;14
40;20211024;0
40;20211025;28
40;20211026;21
40;20211027;21
40;20211028;21
40;20211029;14
40;20211030;28
40;20211031;0
40;20211101;0
40;20211102;35
40;20211103;28
40;20211104;28
40;20211105;42
40;20211106;42
40;20211107;0
40;20211108;49
40;20211109;35
40;20211110;21
40;20211111;7
40;20211112;21
40;20211113;7
40;20211114;0
40;20211115;0
40;20211116;35
40;20211117;7
40;20211118;7
40;20211119;0
40;20211120;0
40;20211121;0
40;20211122;28
40;20211123;28
40;20211124;7
40;20211125;7
40;20211126;21
40;20211127;14
40;20211128;0
40;20211129;77
40;20211130;7
40;20211201;21
40;20211202;14
40;20211203;14
40;20211204;28
40;20211205;0
40;20211206;0
40;20211207;28
40;20211208;0
40;20211209;7
40;20211210;7
40;20211211;14
40;20211212;0
40;20211213;21
40;20211214;0
40;20211215;14
40;20211216;21
40;20211217;0
40;20211218;0
40;20211219;0
40;20211220;0
40;20211221;0
40;20211222;0
40;20211223;0
40;20211224;0
40;20211225;0
40;20211226;0
40;20211227;0
40;20211228;0
40;20211229;0
40;20211230;7
40;20211231;14
40;20220101;0
40;20220102;0
40;20220103;14
40;20220104;28
40;20220105;0
40;20220106;0
40;20220107;21
40;20220108;21
40;20220109;0
40;20220110;14
40;20220111;14
40;20220112;0
40;20220113;7
40;20220114;7
40;20220115;21
40;20220116;0
40;20220117;35
40;20220118;21
40;20220119;7
40;20220120;14
40;20220121;21
40;20220122;28
40;20220123;0
40;20220124;35
40;20220125;7
40;20220126;28
40;20220127;14
40;20220128;21
40;20220129;0
40;20220130;0
40;20220131;14
40;20220201;7
40;20220202;14
40;20220203;7
40;20220204;7
40;20220205;7
40;20220206;0
40;20220207;21
40;20220208;0
40;20220209;0
40;20220210;7
40;20220211;0
40;20220212;14
40;20220213;0
40;20220214;7
40;20220215;14
40;20220216;7
40;20220217;0
40;20220218;0
40;20220219;0
40;20220220;0
40;20220221;0
40;20220222;0
40;20220223;7
40;20220224;0
40;20220225;7
40;20220226;7
40;20220227;0
40;20220228;14
40;20220301;14
40;20220302;0
40;20220303;7
40;20220304;7
40;20220305;14
40;20220306;0
40;20220307;7
40;20220308;7
40;20220309;0
40;20220310;0
40;20220311;7
40;20220312;21
40;20220313;0
40;20220314;28
41;20200519;7
41;20200520;0
41;20200521;0
41;20200522;0
41;20200523;7
41;20200524;0
41;20200525;14
41;20200526;0
41;20200527;0
41;20200528;21
41;20200529;0
41;20200530;0
41;20200531;0
41;20200601;0
41;20200602;0
41;20200603;14
41;20200604;21
41;20200605;7
41;20200606;14
41;20200607;0
41;20200608;0
41;20200609;7
41;20200610;14
41;20200611;49
41;20200612;7
41;20200613;7
41;20200614;0
41;20200615;14
41;20200616;28
41;20200617;21
41;20200618;0
41;20200619;21
41;20200620;35
41;20200621;0
41;20200622;7
41;20200623;28
41;20200624;14
41;20200625;0
41;20200626;0
41;20200627;14
41;20200628;0
41;20200629;0
41;20200630;7
41;20200701;14
41;20200702;7
41;20200703;7
41;20200704;7
41;20200705;0
41;20200706;7
41;20200707;7
41;20200708;21
41;20200709;7
41;20200710;14
41;20200711;0
41;20200712;0
41;20200713;0
41;20200714;14
41;20200715;14
41;20200716;28
41;20200717;21
41;20200718;0
41;20200719;0
41;20200720;21
41;20200721;7
41;20200722;14
41;20200723;0
41;20200724;0
41;20200725;14
41;20200726;0
41;20200727;7
41;20200728;14
41;20200729;0
41;20200730;7
41;20200731;21
41;20200801;14
41;20200802;0
41;20200803;7
41;20200804;14
41;20200805;0
41;20200806;35
41;20200807;14
41;20200808;0
41;20200809;0
41;20200810;21
41;20200811;21
41;20200812;0
41;20200813;7
41;20200814;14
41;20200815;0
41;20200816;0
41;20200817;14
41;20200818;21
41;20200819;0
41;20200820;21
41;20200821;7
41;20200822;14
41;20200823;0
41;20200824;7
41;20200825;28
41;20200826;28
41;20200827;7
41;20200828;7
41;20200829;14
41;20200830;0
41;20200831;14
41;20200901;28
41;20200902;14
41;20200903;7
41;20200904;56
41;20200905;14
41;20200906;0
41;20200907;14
41;20200908;28
41;20200909;7
41;20200910;7
41;20200911;14
41;20200912;7
41;20200913;0
41;20200914;21
41;20200915;14
41;20200916;14
41;20200917;7
41;20200918;21
41;20200919;0
41;20200920;0
41;20200921;14
41;20200922;7
41;20200923;7
41;20200924;0
41;20200925;0
41;20200926;7
41;20200927;0
41;20200928;0
41;20200929;0
41;20200930;21
41;20201001;7
41;20201002;0
41;20201003;21
41;20201004;0
41;20201005;14
41;20201006;14
41;20201007;7
41;20201008;21
41;20201009;14
41;20201010;35
41;20201011;0
41;20201012;0
41;20201013;14
41;20201014;21
41;20201015;0
41;20201016;0
41;20201017;49
41;20201018;0
41;20201019;7
41;20201020;14
41;20201021;7
41;20201022;21
41;20201023;7
41;20201024;7
41;20201025;0
41;20201026;56
41;20201027;7
41;20201028;21
41;20201029;7
41;20201030;7
41;20201031;35
41;20201101;0
41;20201102;0
41;20201103;0
41;20201104;14
41;20201105;7
41;20201106;0
41;20201107;49
41;20201108;0
41;20201109;7
41;20201110;21
41;20201111;7
41;20201112;7
41;20201113;7
41;20201114;28
41;20201115;0
41;20201116;0
41;20201117;7
41;20201118;21
41;20201119;0
41;20201120;14
41;20201121;14
41;20201122;0
41;20201123;14
41;20201124;7
41;20201125;14
41;20201126;14
41;20201127;7
41;20201128;14
41;20201129;0
41;20201130;21
41;20201201;0
41;20201202;14
41;20201203;0
41;20201204;0
41;20201205;0
41;20201206;0
41;20201207;7
41;20201208;0
41;20201209;7
41;20201210;28
41;20201211;14
41;20201212;7
41;20201213;0
41;20201214;35
41;20201215;14
41;20201216;21
41;20201217;14
41;20201218;0
41;20201219;21
41;20201220;0
41;20201221;14
41;20201222;14
41;20201223;21
41;20201224;0
41;20201225;0
41;20201226;28
41;20201227;0
41;20201228;28
41;20201229;21
41;20201230;7
41;20201231;21
41;20210101;0
41;20210102;0
41;20210103;0
41;20210104;21
41;20210105;21
41;20210106;0
41;20210107;0
41;20210108;0
41;20210109;0
41;20210110;0
41;20210111;0
41;20210112;0
41;20210113;7
41;20210114;14
41;20210115;0
41;20210116;14
41;20210117;0
41;20210118;0
41;20210119;14
41;20210120;28
41;20210121;35
41;20210122;28
41;20210123;14
41;20210124;0
41;20210125;0
41;20210126;7
41;20210127;14
41;20210128;7
41;20210129;14
41;20210130;28
41;20210131;0
41;20210201;28
41;20210202;14
41;20210203;0
41;20210204;21
41;20210205;14
41;20210206;14
41;20210207;0
41;20210208;14
41;20210209;7
41;20210210;0
41;20210211;7
41;20210212;7
41;20210213;7
41;20210214;0
41;20210215;28
41;20210216;0
41;20210217;0
41;20210218;21
41;20210219;7
41;20210220;14
41;20210221;0
41;20210222;7
41;20210223;7
41;20210224;7
41;20210225;21
41;20210226;7
41;20210227;21
41;20210228;0
41;20210301;21
41;20210302;14
41;20210303;21
41;20210304;7
41;20210305;7
41;20210306;56
41;20210307;0
41;20210308;21
41;20210309;7
41;20210310;14
41;20210311;21
41;20210312;28
41;20210313;7
41;20210314;0
41;20210315;21
41;20210316;0
41;20210317;0
41;20210318;0
41;20210319;0
41;20210320;7
41;20210321;0
41;20210322;14
41;20210323;0
41;20210324;0
41;20210325;0
41;20210326;14
41;20210327;14
41;20210328;0
41;20210329;21
41;20210330;21
41;20210331;14
41;20210401;0
41;20210402;0
41;20210403;14
41;20210404;0
41;20210405;14
41;20210406;0
41;20210407;7
41;20210408;0
41;20210409;7
41;20210410;0
41;20210411;0
41;20210412;21
41;20210413;21
41;20210414;7
41;20210415;21
41;20210416;7
41;20210417;35
41;20210418;0
41;20210419;0
41;20210420;0
41;20210421;7
41;20210422;0
41;20210423;0
41;20210424;42
41;20210425;0
41;20210426;14
41;20210427;28
41;20210428;28
41;20210429;21
41;20210430;14
41;20210501;0
41;20210502;0
41;20210503;14
41;20210504;14
41;20210505;0
41;20210506;7
41;20210507;28
41;20210508;14
41;20210509;0
41;20210510;0
41;20210511;7
41;20210512;14
41;20210513;14
41;20210514;7
41;20210515;42
41;20210516;0
41;20210517;7
41;20210518;7
41;20210519;0
41;20210520;7
41;20210521;14
41;20210522;14
41;20210523;0
41;20210524;14
41;20210525;0
41;20210526;0
41;20210527;0
41;20210528;14
41;20210529;14
41;20210530;0
41;20210531;0
41;20210601;21
41;20210602;14
41;20210603;14
41;20210604;35
41;20210605;49
41;20210606;14
41;20210607;0
41;20210608;7
41;20210609;7
41;20210610;14
41;20210611;0
41;20210612;7
41;20210613;0
41;20210614;0
41;20210615;7
41;20210616;0
41;20210617;28
41;20210618;7
41;20210619;28
41;20210620;7
41;20210621;7
41;20210622;7
41;20210623;21
41;20210624;7
41;20210625;0
41;20210626;0
41;20210627;0
41;20210628;35
41;20210629;7
41;20210630;0
41;20210701;0
41;20210702;0
41;20210703;0
41;20210704;7
41;20210705;14
41;20210706;7
41;20210707;14
41;20210708;28
41;20210709;14
41;20210710;0
41;20210711;14
41;20210712;0
41;20210713;14
41;20210714;7
41;20210715;7
41;20210716;14
41;20210717;14
41;20210718;0
41;20210719;28
41;20210720;14
41;20210721;21
41;20210722;7
41;20210723;14
41;20210724;14
41;20210725;7
41;20210726;21
41;20210727;0
41;20210728;14
41;20210729;0
41;20210730;28
41;20210731;14
41;20210801;21
41;20210802;0
41;20210803;0
41;20210804;7
41;20210805;35
41;20210806;7
41;20210807;7
41;20210808;7
41;20210809;14
41;20210810;7
41;20210811;21
41;20210812;7
41;20210813;21
41;20210814;14
41;20210815;0
41;20210816;7
41;20210817;49
41;20210818;14
41;20210819;14
41;20210820;0
41;20210821;35
41;20210822;0
41;20210823;28
41;20210824;14
41;20210825;21
41;20210826;0
41;20210827;21
41;20210828;21
41;20210829;14
41;20210830;28
41;20210831;14
41;20210901;14
41;20210902;0
41;20210903;14
41;20210904;28
41;20210905;0
41;20210906;21
41;20210907;21
41;20210908;28
41;20210909;21
41;20210910;14
41;20210911;7
41;20210912;0
41;20210913;21
41;20210914;28
41;20210915;35
41;20210916;14
41;20210917;0
41;20210918;7
41;20210919;7
41;20210920;14
41;20210921;7
41;20210922;28
41;20210923;7
41;20210924;7
41;20210925;35
41;20210926;0
41;20210927;42
41;20210928;14
41;20210929;0
41;20210930;21
41;20211001;28
41;20211002;21
41;20211003;0
41;20211004;28
41;20211005;28
41;20211006;21
41;20211007;28
41;20211008;7
41;20211009;21
41;20211010;14
41;20211011;21
41;20211012;0
41;20211013;28
41;20211014;56
41;20211015;0
41;20211016;56
41;20211017;7
41;20211018;28
41;20211019;0
41;20211020;14
41;20211021;7
41;20211022;21
41;20211023;35
41;20211024;7
41;20211025;28
41;20211026;14
41;20211027;14
41;20211028;14
41;20211029;21
41;20211030;21
41;20211031;0
41;20211101;0
41;20211102;21
41;20211103;7
41;20211104;7
41;20211105;14
41;20211106;14
41;20211107;0
41;20211108;7
41;20211109;0
41;20211110;21
41;20211111;35
41;20211112;7
41;20211113;98
41;20211114;0
41;20211115;7
41;20211116;56
41;20211117;49
41;20211118;28
41;20211119;21
41;20211120;14
41;20211121;7
41;20211122;21
41;20211123;42
41;20211124;7
41;20211125;14
41;20211126;28
41;20211127;21
41;20211128;0
41;20211129;7
41;20211130;28
41;20211201;14
41;20211202;21
41;20211203;28
41;20211204;28
41;20211205;0
41;20211206;0
41;20211207;63
41;20211208;7
41;20211209;0
41;20211210;14
41;20211211;7
41;20211212;0
41;20211213;14
41;20211214;42
41;20211215;7
41;20211216;28
41;20211217;28
41;20211218;21
41;20211219;7
41;20211220;28
41;20211221;7
41;20211222;14
41;20211223;14
41;20211224;0
41;20211225;0
41;20211226;7
41;20211227;21
41;20211228;28
41;20211229;7
41;20211230;7
41;20211231;28
41;20220101;0
41;20220102;0
41;20220103;21
41;20220104;7
41;20220105;28
41;20220106;0
41;20220107;7
41;20220108;42
41;20220109;0
41;20220110;21
41;20220111;42
41;20220112;14
41;20220113;28
41;20220114;14
41;20220115;42
41;20220116;7
41;20220117;7
41;20220118;21
41;20220119;7
41;20220120;14
41;20220121;35
41;20220122;42
41;20220123;0
41;20220124;28
41;20220125;35
41;20220126;14
41;20220127;35
41;20220128;28
41;20220129;70
41;20220130;0
41;20220131;7
41;20220201;35
41;20220202;14
41;20220203;7
41;20220204;42
41;20220205;35
41;20220206;21
41;20220207;28
41;20220208;14
41;20220209;35
41;20220210;21
41;20220211;21
41;20220212;49
41;20220213;14
41;20220214;28
41;20220215;21
41;20220216;42
41;20220217;14
41;20220218;35
41;20220219;7
41;20220220;14
41;20220221;7
41;20220222;35
41;20220223;7
41;20220224;7
41;20220225;42
41;20220226;35
41;20220227;0
41;20220228;7
41;20220301;14
41;20220302;21
41;20220303;21
41;20220304;14
41;20220305;35
41;20220306;14
41;20220307;42
41;20220308;7
41;20220309;7
41;20220310;14
41;20220311;35
41;20220312;35
41;20220313;7
41;20220314;35
42;20200520;7
42;20200521;0
42;20200522;0
42;20200523;0
42;20200524;0
42;20200525;7
42;20200526;0
42;20200527;7
42;20200528;7
42;20200529;7
42;20200530;28
42;20200531;0
42;20200601;0
42;20200602;0
42;20200603;7
42;20200604;0
42;20200605;0
42;20200606;14
42;20200607;0
42;20200608;7
42;20200609;14
42;20200610;14
42;20200611;7
42;20200612;0
42;20200613;28
42;20200614;0
42;20200615;7
42;20200616;14
42;20200617;21
42;20200618;28
42;20200619;7
42;20200620;0
42;20200621;0
42;20200622;21
42;20200623;0
42;20200624;14
42;20200625;21
42;20200626;7
42;20200627;7
42;20200628;0
42;20200629;14
42;20200630;7
42;20200701;0
42;20200702;7
42;20200703;7
42;20200704;0
42;20200705;0
42;20200706;0
42;20200707;14
42;20200708;35
42;20200709;0
42;20200710;0
42;20200711;14
42;20200712;0
42;20200713;14
42;20200714;14
42;20200715;21
42;20200716;7
42;20200717;14
42;20200718;0
42;20200719;0
42;20200720;0
42;20200721;14
42;20200722;7
42;20200723;0
42;20200724;0
42;20200725;7
42;20200726;0
42;20200727;7
42;20200728;14
42;20200729;7
42;20200730;0
42;20200731;21
42;20200801;7
42;20200802;0
42;20200803;14
42;20200804;0
42;20200805;7
42;20200806;0
42;20200807;14
42;20200808;7
42;20200809;0
42;20200810;21
42;20200811;21
42;20200812;7
42;20200813;7
42;20200814;21
42;20200815;7
42;20200816;0
42;20200817;0
42;20200818;14
42;20200819;7
42;20200820;0
42;20200821;0
42;20200822;7
42;20200823;0
42;20200824;7
42;20200825;7
42;20200826;21
42;20200827;0
42;20200828;7
42;20200829;7
42;20200830;0
42;20200831;7
42;20200901;0
42;20200902;14
42;20200903;0
42;20200904;7
42;20200905;7
42;20200906;0
42;20200907;0
42;20200908;14
42;20200909;0
42;20200910;7
42;20200911;7
42;20200912;0
42;20200913;0
42;20200914;0
42;20200915;14
42;20200916;0
42;20200917;0
42;20200918;7
42;20200919;7
42;20200920;0
42;20200921;7
42;20200922;7
42;20200923;21
42;20200924;14
42;20200925;14
42;20200926;21
42;20200927;0
42;20200928;14
42;20200929;14
42;20200930;7
42;20201001;28
42;20201002;42
42;20201003;7
42;20201004;0
42;20201005;35
42;20201006;7
42;20201007;0
42;20201008;7
42;20201009;14
42;20201010;0
42;20201011;0
42;20201012;0
42;20201013;7
42;20201014;7
42;20201015;0
42;20201016;0
42;20201017;21
42;20201018;0
42;20201019;7
42;20201020;21
42;20201021;21
42;20201022;7
42;20201023;14
42;20201024;7
42;20201025;0
42;20201026;14
42;20201027;21
42;20201028;14
42;20201029;7
42;20201030;0
42;20201031;7
42;20201101;0
42;20201102;0
42;20201103;21
42;20201104;0
42;20201105;14
42;20201106;0
42;20201107;35
42;20201108;0
42;20201109;0
42;20201110;35
42;20201111;42
42;20201112;35
42;20201113;35
42;20201114;7
42;20201115;0
42;20201116;35
42;20201117;21
42;20201118;14
42;20201119;14
42;20201120;21
42;20201121;14
42;20201122;0
42;20201123;7
42;20201124;49
42;20201125;14
42;20201126;7
42;20201127;42
42;20201128;63
42;20201129;0
42;20201130;56
42;20201201;63
42;20201202;21
42;20201203;21
42;20201204;42
42;20201205;7
42;20201206;0
42;20201207;14
42;20201208;0
42;20201209;28
42;20201210;28
42;20201211;14
42;20201212;7
42;20201213;0
42;20201214;35
42;20201215;28
42;20201216;7
42;20201217;21
42;20201218;14
42;20201219;21
42;20201220;0
42;20201221;56
42;20201222;35
42;20201223;63
42;20201224;7
42;20201225;0
42;20201226;21
42;20201227;0
42;20201228;0
42;20201229;0
42;20201230;14
42;20201231;7
42;20210101;0
42;20210102;7
42;20210103;0
42;20210104;14
42;20210105;0
42;20210106;0
42;20210107;28
42;20210108;7
42;20210109;0
42;20210110;0
42;20210111;0
42;20210112;0
42;20210113;14
42;20210114;0
42;20210115;7
42;20210116;14
42;20210117;0
42;20210118;21
42;20210119;0
42;20210120;0
42;20210121;28
42;20210122;28
42;20210123;21
42;20210124;0
42;20210125;21
42;20210126;0
42;20210127;14
42;20210128;56
42;20210129;0
42;20210130;28
42;20210131;0
42;20210201;21
42;20210202;28
42;20210203;14
42;20210204;7
42;20210205;0
42;20210206;35
42;20210207;0
42;20210208;0
